map_name,map_size,obstacles_number,num_agents,solver,solved,soc,makespan,simulation_time
random-32-32-20.map,1024,205,200,DCMAPF,True,10517,134,78.0
random-32-32-20.map,1024,205,200,DCMAPF,True,11454,161,91.8
random-32-32-20.map,1024,205,200,DCMAPF,True,11841,162,92.9
random-32-32-20.map,1024,205,200,DCMAPF,True,12109,162,94.4
random-32-32-20.map,1024,205,200,DCMAPF,True,9289,129,78.8
random-32-32-20.map,1024,205,200,DCMAPF,True,10442,134,87.0
random-32-32-20.map,1024,205,200,DCMAPF,True,11888,170,104.1
random-32-32-20.map,1024,205,200,DCMAPF,True,11625,193,107.8
random-32-32-20.map,1024,205,200,DCMAPF,True,10389,207,110.2
random-64-64-20.map,4096,826,50,DCMAPF,True,2392,85,4.4
random-64-64-20.map,4096,826,50,DCMAPF,True,2288,94,4.5
random-64-64-20.map,4096,826,50,DCMAPF,True,2391,88,4.7
random-64-64-20.map,4096,826,50,DCMAPF,True,2214,98,4.7
random-64-64-20.map,4096,826,50,DCMAPF,True,2264,97,4.8
random-64-64-20.map,4096,826,50,DCMAPF,True,2159,98,4.3
random-64-64-20.map,4096,826,50,DCMAPF,True,2519,85,4.5
random-64-64-20.map,4096,826,50,DCMAPF,True,2312,84,4.5
random-64-64-20.map,4096,826,50,DCMAPF,True,2507,90,4.7
random-64-64-20.map,4096,826,50,DCMAPF,True,2365,114,5.1
random-64-64-20.map,4096,826,50,DCMAPF,True,2502,90,4.4
random-64-64-20.map,4096,826,50,DCMAPF,True,2386,91,4.7
random-64-64-20.map,4096,826,50,DCMAPF,True,2335,97,4.9
random-64-64-20.map,4096,826,50,DCMAPF,True,2327,94,5.1
random-64-64-20.map,4096,826,50,DCMAPF,True,2548,103,5.5
random-64-64-20.map,4096,826,50,DCMAPF,True,2428,84,4.9
random-64-64-20.map,4096,826,50,DCMAPF,True,2468,81,4.9
random-64-64-20.map,4096,826,50,DCMAPF,True,2325,86,5.2
random-64-64-20.map,4096,826,50,DCMAPF,True,2153,103,5.3
random-64-64-20.map,4096,826,50,DCMAPF,True,2584,100,5.5
random-64-64-20.map,4096,826,50,DCMAPF,True,2220,84,4.0
random-64-64-20.map,4096,826,50,DCMAPF,True,2539,79,4.1
random-64-64-20.map,4096,826,50,DCMAPF,True,2218,89,4.4
random-64-64-20.map,4096,826,50,DCMAPF,True,2387,96,4.5
random-64-64-20.map,4096,826,50,DCMAPF,True,2140,93,4.5
random-64-64-20.map,4096,826,100,DCMAPF,True,4826,96,14.2
random-64-64-20.map,4096,826,100,DCMAPF,True,4425,100,14.6
random-64-64-20.map,4096,826,100,DCMAPF,True,4750,102,15.3
random-64-64-20.map,4096,826,100,DCMAPF,True,4810,101,15.6
random-64-64-20.map,4096,826,100,DCMAPF,True,4672,116,15.8
random-64-64-20.map,4096,826,100,DCMAPF,True,5071,104,15.3
random-64-64-20.map,4096,826,100,DCMAPF,True,4791,96,15.9
random-64-64-20.map,4096,826,100,DCMAPF,True,5120,105,16.3
random-64-64-20.map,4096,826,100,DCMAPF,True,4933,104,16.8
random-64-64-20.map,4096,826,100,DCMAPF,True,5067,120,17.4
random-64-64-20.map,4096,826,100,DCMAPF,True,5039,96,14.6
random-64-64-20.map,4096,826,100,DCMAPF,True,4893,101,14.9
random-64-64-20.map,4096,826,100,DCMAPF,True,4834,103,15.1
random-64-64-20.map,4096,826,100,DCMAPF,True,4949,103,15.9
random-64-64-20.map,4096,826,100,DCMAPF,True,5050,121,17.1
random-64-64-20.map,4096,826,100,DCMAPF,True,4671,94,14.2
random-64-64-20.map,4096,826,100,DCMAPF,True,4699,101,14.9
random-64-64-20.map,4096,826,100,DCMAPF,True,4770,97,14.9
random-64-64-20.map,4096,826,100,DCMAPF,True,5112,106,15.7
random-64-64-20.map,4096,826,100,DCMAPF,True,5265,103,15.8
random-64-64-20.map,4096,826,100,DCMAPF,True,4940,85,13.6
random-64-64-20.map,4096,826,100,DCMAPF,True,4840,102,14.6
random-64-64-20.map,4096,826,100,DCMAPF,True,4795,99,14.8
random-64-64-20.map,4096,826,100,DCMAPF,True,4644,100,15.2
random-64-64-20.map,4096,826,100,DCMAPF,True,4802,94,15.2
random-64-64-20.map,4096,826,150,DCMAPF,True,7406,105,33.2
random-64-64-20.map,4096,826,150,DCMAPF,True,7235,107,33.3
random-64-64-20.map,4096,826,150,DCMAPF,True,6762,119,34.4
random-64-64-20.map,4096,826,150,DCMAPF,True,7650,109,34.7
random-64-64-20.map,4096,826,150,DCMAPF,True,7556,117,35.6
random-64-64-20.map,4096,826,150,DCMAPF,True,7646,98,31.2
random-64-64-20.map,4096,826,150,DCMAPF,True,7657,109,33.7
random-64-64-20.map,4096,826,150,DCMAPF,True,7661,113,34.7
random-64-64-20.map,4096,826,150,DCMAPF,True,7486,119,35.1
random-64-64-20.map,4096,826,150,DCMAPF,True,7285,126,36.3
random-64-64-20.map,4096,826,150,DCMAPF,True,7666,105,33.4
random-64-64-20.map,4096,826,150,DCMAPF,True,7966,105,33.7
random-64-64-20.map,4096,826,150,DCMAPF,True,7543,108,34.9
random-64-64-20.map,4096,826,150,DCMAPF,True,7581,115,35.3
random-64-64-20.map,4096,826,150,DCMAPF,True,7415,127,36.7
random-64-64-20.map,4096,826,150,DCMAPF,True,7188,98,30.4
random-64-64-20.map,4096,826,150,DCMAPF,True,7640,103,31.9
random-64-64-20.map,4096,826,150,DCMAPF,True,7619,108,32.5
random-64-64-20.map,4096,826,150,DCMAPF,True,8154,108,33.5
random-64-64-20.map,4096,826,150,DCMAPF,True,7637,116,34.4
random-64-64-20.map,4096,826,150,DCMAPF,True,7577,94,30.1
random-64-64-20.map,4096,826,150,DCMAPF,True,7189,104,30.4
random-64-64-20.map,4096,826,150,DCMAPF,True,7434,103,31.6
random-64-64-20.map,4096,826,150,DCMAPF,True,7498,104,32.2
random-64-64-20.map,4096,826,150,DCMAPF,True,7436,126,34.8
random-64-64-20.map,4096,826,200,DCMAPF,True,10384,108,60.6
random-64-64-20.map,4096,826,200,DCMAPF,True,9747,120,62.7
random-64-64-20.map,4096,826,200,DCMAPF,True,10414,119,63.9
random-64-64-20.map,4096,826,200,DCMAPF,True,10532,120,66.2
random-64-64-20.map,4096,826,200,DCMAPF,True,10867,126,70.5
random-64-64-20.map,4096,826,200,DCMAPF,True,10134,115,60.6
random-64-64-20.map,4096,826,200,DCMAPF,True,10434,120,63.2
random-64-64-20.map,4096,826,200,DCMAPF,True,10631,123,64.7
random-64-64-20.map,4096,826,200,DCMAPF,True,10669,122,64.4
random-64-64-20.map,4096,826,200,DCMAPF,True,10142,129,65.6
random-64-64-20.map,4096,826,200,DCMAPF,True,10291,119,68.5
random-64-64-20.map,4096,826,200,DCMAPF,True,10569,122,71.6
random-64-64-20.map,4096,826,200,DCMAPF,True,11101,121,72.2
random-64-64-20.map,4096,826,200,DCMAPF,True,10584,126,75.4
random-64-64-20.map,4096,826,200,DCMAPF,True,11411,143,82.1
random-64-64-20.map,4096,826,200,DCMAPF,True,10502,107,62.4
random-64-64-20.map,4096,826,200,DCMAPF,True,9810,113,63.4
random-64-64-20.map,4096,826,200,DCMAPF,True,10626,116,65.9
random-64-64-20.map,4096,826,200,DCMAPF,True,11174,124,65.9
random-64-64-20.map,4096,826,200,DCMAPF,True,10962,126,68.0
random-64-64-20.map,4096,826,200,DCMAPF,True,10711,102,54.7
random-64-64-20.map,4096,826,200,DCMAPF,True,10217,103,57.1
random-64-64-20.map,4096,826,200,DCMAPF,True,10114,111,57.1
random-64-64-20.map,4096,826,200,DCMAPF,True,10254,112,59.0
random-64-64-20.map,4096,826,200,DCMAPF,True,10714,136,64.3
random-64-64-20.map,4096,826,250,DCMAPF,True,12861,120,97.3
random-64-64-20.map,4096,826,250,DCMAPF,True,13338,121,99.3
random-64-64-20.map,4096,826,250,DCMAPF,True,13724,119,100.7
random-64-64-20.map,4096,826,250,DCMAPF,True,13648,121,101.0
random-64-64-20.map,4096,826,250,DCMAPF,True,14341,130,106.3
random-64-64-20.map,4096,826,250,DCMAPF,True,13201,114,94.9
random-64-64-20.map,4096,826,250,DCMAPF,True,13506,111,94.6
random-64-64-20.map,4096,826,250,DCMAPF,True,14159,123,102.6
random-64-64-20.map,4096,826,250,DCMAPF,True,13908,131,109.1
random-64-64-20.map,4096,826,250,DCMAPF,True,13705,136,109.6
random-64-64-20.map,4096,826,250,DCMAPF,True,13774,122,108.8
random-64-64-20.map,4096,826,250,DCMAPF,True,13791,131,112.3
random-64-64-20.map,4096,826,250,DCMAPF,True,13825,137,117.4
random-64-64-20.map,4096,826,250,DCMAPF,True,14900,150,126.0
random-64-64-20.map,4096,826,250,DCMAPF,True,15874,152,133.0
random-64-64-20.map,4096,826,250,DCMAPF,True,12515,110,95.5
random-64-64-20.map,4096,826,250,DCMAPF,True,13990,121,108.0
random-64-64-20.map,4096,826,250,DCMAPF,True,14053,131,112.5
random-64-64-20.map,4096,826,250,DCMAPF,True,14300,137,115.1
random-64-64-20.map,4096,826,250,DCMAPF,True,15360,144,119.8
random-64-64-20.map,4096,826,250,DCMAPF,True,13475,114,97.9
random-64-64-20.map,4096,826,250,DCMAPF,True,14049,126,103.7
random-64-64-20.map,4096,826,250,DCMAPF,True,13370,127,104.4
random-64-64-20.map,4096,826,250,DCMAPF,True,13254,124,105.5
random-64-64-20.map,4096,826,250,DCMAPF,True,14085,144,110.2
random-64-64-20.map,4096,826,300,DCMAPF,True,16695,120,140.6
random-64-64-20.map,4096,826,300,DCMAPF,True,17282,124,147.2
random-64-64-20.map,4096,826,300,DCMAPF,True,17634,134,157.0
random-64-64-20.map,4096,826,300,DCMAPF,True,17238,140,165.4
random-64-64-20.map,4096,826,300,DCMAPF,True,17141,144,166.5
random-64-64-20.map,4096,826,300,DCMAPF,True,16711,115,152.9
random-64-64-20.map,4096,826,300,DCMAPF,True,17833,124,168.6
random-64-64-20.map,4096,826,300,DCMAPF,True,17843,129,176.1
random-64-64-20.map,4096,826,300,DCMAPF,True,18379,135,179.6
random-64-64-20.map,4096,826,300,DCMAPF,True,18113,145,190.1
random-64-64-20.map,4096,826,300,DCMAPF,True,18024,146,192.9
random-64-64-20.map,4096,826,300,DCMAPF,True,18171,161,216.6
random-64-64-20.map,4096,826,300,DCMAPF,True,19331,171,220.8
random-64-64-20.map,4096,826,300,DCMAPF,True,19148,162,221.4
random-64-64-20.map,4096,826,300,DCMAPF,True,18304,173,222.6
random-64-64-20.map,4096,826,300,DCMAPF,True,15860,119,146.2
random-64-64-20.map,4096,826,300,DCMAPF,True,18180,135,176.6
random-64-64-20.map,4096,826,300,DCMAPF,True,18828,136,177.9
random-64-64-20.map,4096,826,300,DCMAPF,True,18712,149,184.4
random-64-64-20.map,4096,826,300,DCMAPF,True,18299,149,185.1
random-64-64-20.map,4096,826,300,DCMAPF,True,16875,119,145.2
random-64-64-20.map,4096,826,300,DCMAPF,True,17015,132,151.8
random-64-64-20.map,4096,826,300,DCMAPF,True,16684,139,165.5
random-64-64-20.map,4096,826,300,DCMAPF,True,16911,147,173.7
random-64-64-20.map,4096,826,300,DCMAPF,True,18656,149,178.0
random-64-64-20.map,4096,826,350,DCMAPF,True,21234,146,249.0
random-64-64-20.map,4096,826,350,DCMAPF,True,21674,148,258.8
random-64-64-20.map,4096,826,350,DCMAPF,True,22136,180,290.3
random-64-64-20.map,4096,826,350,DCMAPF,True,24340,164,290.4
random-64-64-20.map,4096,826,350,DCMAPF,True,23687,184,308.2
random-64-64-20.map,4096,826,350,DCMAPF,True,20802,162,259.0
random-64-64-20.map,4096,826,350,DCMAPF,True,22388,154,269.2
random-64-64-20.map,4096,826,350,DCMAPF,True,22977,161,277.6
random-64-64-20.map,4096,826,350,DCMAPF,True,23613,179,301.2
random-64-64-20.map,4096,826,350,DCMAPF,True,23851,198,326.9
random-64-64-20.map,4096,826,350,DCMAPF,True,22056,152,262.2
random-64-64-20.map,4096,826,350,DCMAPF,True,21919,158,270.2
random-64-64-20.map,4096,826,350,DCMAPF,True,23445,164,287.8
random-64-64-20.map,4096,826,350,DCMAPF,True,24389,179,304.4
random-64-64-20.map,4096,826,350,DCMAPF,True,23551,190,306.8
random-64-64-20.map,4096,826,350,DCMAPF,True,21765,153,253.8
random-64-64-20.map,4096,826,350,DCMAPF,True,21409,149,271.3
random-64-64-20.map,4096,826,350,DCMAPF,True,23928,165,290.6
random-64-64-20.map,4096,826,350,DCMAPF,True,24129,178,297.8
random-64-64-20.map,4096,826,350,DCMAPF,True,23900,186,314.2
random-64-64-20.map,4096,826,350,DCMAPF,True,20541,137,223.7
random-64-64-20.map,4096,826,350,DCMAPF,True,20698,139,224.1
random-64-64-20.map,4096,826,350,DCMAPF,True,20784,151,248.6
random-64-64-20.map,4096,826,350,DCMAPF,True,22355,161,265.7
random-64-64-20.map,4096,826,350,DCMAPF,True,23025,166,266.8
random-64-64-20.map,4096,826,400,DCMAPF,True,26842,160,379.7
random-64-64-20.map,4096,826,400,DCMAPF,True,26086,168,380.7
random-64-64-20.map,4096,826,400,DCMAPF,True,28155,186,429.4
random-64-64-20.map,4096,826,400,DCMAPF,True,28020,191,430.6
random-64-64-20.map,4096,826,400,DCMAPF,True,31056,216,474.2
random-64-64-20.map,4096,826,400,DCMAPF,True,26486,162,381.4
random-64-64-20.map,4096,826,400,DCMAPF,True,27327,164,389.4
random-64-64-20.map,4096,826,400,DCMAPF,True,28194,184,437.1
random-64-64-20.map,4096,826,400,DCMAPF,True,30435,214,485.1
random-64-64-20.map,4096,826,400,DCMAPF,True,29167,231,506.0
random-64-64-20.map,4096,826,400,DCMAPF,True,27701,187,444.8
random-64-64-20.map,4096,826,400,DCMAPF,True,29189,201,490.6
random-64-64-20.map,4096,826,400,DCMAPF,True,27959,243,497.8
random-64-64-20.map,4096,826,400,DCMAPF,True,29606,207,499.2
random-64-64-20.map,4096,826,400,DCMAPF,True,30898,203,501.0
random-64-64-20.map,4096,826,400,DCMAPF,True,26492,175,401.1
random-64-64-20.map,4096,826,400,DCMAPF,True,26755,168,420.5
random-64-64-20.map,4096,826,400,DCMAPF,True,29518,188,454.2
random-64-64-20.map,4096,826,400,DCMAPF,True,29035,199,470.0
random-64-64-20.map,4096,826,400,DCMAPF,True,31566,222,499.6
random-64-64-20.map,4096,826,400,DCMAPF,True,26707,163,372.3
random-64-64-20.map,4096,826,400,DCMAPF,True,26284,168,373.8
random-64-64-20.map,4096,826,400,DCMAPF,True,26319,177,388.2
random-64-64-20.map,4096,826,400,DCMAPF,True,27770,183,410.9
random-64-64-20.map,4096,826,400,DCMAPF,True,26639,203,429.2
