map_name,map_size,obstacles_number,num_agents,solver,solved,soc,makespan,simulation_time
random-64-64-20.map,4096,826,400,DCMAPF,True,29770,179,473.6
random-64-64-20.map,4096,826,400,DCMAPF,True,28340,193,480.4
random-64-64-20.map,4096,826,400,DCMAPF,True,29966,179,481.5
random-64-64-20.map,4096,826,400,DCMAPF,True,30805,183,494.9
random-64-64-20.map,4096,826,400,DCMAPF,True,30331,192,496.6
random-64-64-20.map,4096,826,400,DCMAPF,True,28976,201,512.5
random-64-64-20.map,4096,826,400,DCMAPF,True,30007,205,514.0
random-64-64-20.map,4096,826,400,DCMAPF,True,30939,214,523.6
random-64-64-20.map,4096,826,400,DCMAPF,True,31766,210,526.5
random-64-64-20.map,4096,826,400,DCMAPF,True,29076,219,533.3
random-64-64-20.map,4096,826,400,DCMAPF,True,32786,216,547.6
random-64-64-20.map,4096,826,400,DCMAPF,True,33892,228,567.9
random-64-64-20.map,4096,826,400,DCMAPF,True,31181,245,569.9
random-64-64-20.map,4096,826,400,DCMAPF,True,30631,234,576.5
random-64-64-20.map,4096,826,400,DCMAPF,True,33998,257,590.9
random-64-64-20.map,4096,826,400,DCMAPF,True,33756,244,593.1
random-64-64-20.map,4096,826,400,DCMAPF,True,34765,244,596.5
random-64-64-20.map,4096,826,400,DCMAPF,True,34389,253,606.3
random-64-64-20.map,4096,826,400,DCMAPF,True,35208,274,616.7
random-64-64-20.map,4096,826,400,DCMAPF,True,36556,288,633.3
random-64-64-20.map,4096,826,400,DCMAPF,True,35345,282,634.1
random-64-64-20.map,4096,826,400,DCMAPF,True,35541,306,638.3
random-64-64-20.map,4096,826,400,DCMAPF,True,35957,302,670.3
random-64-64-20.map,4096,826,400,DCMAPF,False,31087,600,742.3
random-64-64-20.map,4096,826,450,DCMAPF,True,36730,186,722.2
random-64-64-20.map,4096,826,450,DCMAPF,True,36470,208,783.0
random-64-64-20.map,4096,826,450,DCMAPF,True,37974,225,812.4
random-64-64-20.map,4096,826,450,DCMAPF,True,38585,227,857.0
random-64-64-20.map,4096,826,450,DCMAPF,True,37710,241,896.3
random-64-64-20.map,4096,826,450,DCMAPF,True,41156,251,962.5
random-64-64-20.map,4096,826,450,DCMAPF,True,39697,272,965.8
random-64-64-20.map,4096,826,450,DCMAPF,True,38182,283,990.8
random-64-64-20.map,4096,826,450,DCMAPF,True,40271,280,992.4
random-64-64-20.map,4096,826,450,DCMAPF,True,39864,271,1009.2
random-64-64-20.map,4096,826,450,DCMAPF,True,43447,270,1027.6
random-64-64-20.map,4096,826,450,DCMAPF,True,42588,290,1045.8
random-64-64-20.map,4096,826,450,DCMAPF,True,43345,294,1056.4
random-64-64-20.map,4096,826,450,DCMAPF,True,44749,280,1058.6
random-64-64-20.map,4096,826,450,DCMAPF,True,41580,290,1069.3
random-64-64-20.map,4096,826,450,DCMAPF,True,43153,303,1069.6
random-64-64-20.map,4096,826,450,DCMAPF,True,41659,292,1079.1
random-64-64-20.map,4096,826,450,DCMAPF,True,44410,277,1080.3
random-64-64-20.map,4096,826,450,DCMAPF,True,40741,334,1087.2
random-64-64-20.map,4096,826,450,DCMAPF,True,42515,319,1087.8
random-64-64-20.map,4096,826,450,DCMAPF,True,46137,319,1096.0
random-64-64-20.map,4096,826,450,DCMAPF,True,45222,334,1104.7
random-64-64-20.map,4096,826,450,DCMAPF,True,48383,305,1117.3
random-64-64-20.map,4096,826,450,DCMAPF,True,46157,367,1142.9
random-64-64-20.map,4096,826,450,DCMAPF,False,38053,600,1218.3
random-32-32-20.map,1024,205,50,DCMAPF,True,1287,43,2.0
random-32-32-20.map,1024,205,50,DCMAPF,True,1184,45,2.1
random-32-32-20.map,1024,205,50,DCMAPF,True,1158,45,2.2
random-32-32-20.map,1024,205,50,DCMAPF,True,1205,44,2.2
random-32-32-20.map,1024,205,50,DCMAPF,True,1397,48,2.2
random-32-32-20.map,1024,205,50,DCMAPF,True,1392,47,2.2
random-32-32-20.map,1024,205,50,DCMAPF,True,1377,45,2.3
random-32-32-20.map,1024,205,50,DCMAPF,True,1086,47,2.2
random-32-32-20.map,1024,205,50,DCMAPF,True,1258,52,2.4
random-32-32-20.map,1024,205,50,DCMAPF,True,1272,46,2.3
random-32-32-20.map,1024,205,50,DCMAPF,True,1239,49,2.4
random-32-32-20.map,1024,205,50,DCMAPF,True,1290,54,2.4
random-32-32-20.map,1024,205,50,DCMAPF,True,1182,55,2.3
random-32-32-20.map,1024,205,50,DCMAPF,True,1267,45,2.3
random-32-32-20.map,1024,205,50,DCMAPF,True,1339,48,2.4
random-32-32-20.map,1024,205,50,DCMAPF,True,1278,48,2.4
random-32-32-20.map,1024,205,50,DCMAPF,True,1306,53,2.5
random-32-32-20.map,1024,205,50,DCMAPF,True,1311,52,2.5
random-32-32-20.map,1024,205,50,DCMAPF,True,1403,53,2.4
random-32-32-20.map,1024,205,50,DCMAPF,True,1447,50,2.4
random-32-32-20.map,1024,205,50,DCMAPF,True,1362,61,2.5
random-32-32-20.map,1024,205,50,DCMAPF,True,1350,62,2.7
random-32-32-20.map,1024,205,50,DCMAPF,True,1342,57,2.6
random-32-32-20.map,1024,205,50,DCMAPF,True,1402,53,2.5
random-32-32-20.map,1024,205,50,DCMAPF,True,1432,69,2.7
random-32-32-20.map,1024,205,100,DCMAPF,True,2680,59,9.4
random-32-32-20.map,1024,205,100,DCMAPF,True,2827,64,10.0
random-32-32-20.map,1024,205,100,DCMAPF,True,2984,60,9.9
random-32-32-20.map,1024,205,100,DCMAPF,True,2598,63,10.3
random-32-32-20.map,1024,205,100,DCMAPF,True,2914,66,10.4
random-32-32-20.map,1024,205,100,DCMAPF,True,2821,68,10.7
random-32-32-20.map,1024,205,100,DCMAPF,True,2941,64,10.6
random-32-32-20.map,1024,205,100,DCMAPF,True,2998,68,10.9
random-32-32-20.map,1024,205,100,DCMAPF,True,3141,62,11.1
random-32-32-20.map,1024,205,100,DCMAPF,True,3314,70,11.8
random-32-32-20.map,1024,205,100,DCMAPF,True,3366,67,12.0
random-32-32-20.map,1024,205,100,DCMAPF,True,3101,70,11.9
random-32-32-20.map,1024,205,100,DCMAPF,True,3323,75,12.1
random-32-32-20.map,1024,205,100,DCMAPF,True,3134,72,12.2
random-32-32-20.map,1024,205,100,DCMAPF,True,3055,70,12.3
random-32-32-20.map,1024,205,100,DCMAPF,True,3320,73,12.4
random-32-32-20.map,1024,205,100,DCMAPF,True,3179,76,12.8
random-32-32-20.map,1024,205,100,DCMAPF,True,3596,78,12.9
random-32-32-20.map,1024,205,100,DCMAPF,True,3100,99,13.0
random-32-32-20.map,1024,205,100,DCMAPF,True,3288,87,13.1
random-32-32-20.map,1024,205,100,DCMAPF,True,3503,88,13.3
random-32-32-20.map,1024,205,100,DCMAPF,True,3124,106,13.6
random-32-32-20.map,1024,205,100,DCMAPF,True,3710,97,13.6
random-32-32-20.map,1024,205,100,DCMAPF,True,3856,109,14.1
random-32-32-20.map,1024,205,100,DCMAPF,True,3398,105,14.2
random-32-32-20.map,1024,205,150,DCMAPF,True,5582,82,30.4
random-32-32-20.map,1024,205,150,DCMAPF,True,6025,81,30.4
random-32-32-20.map,1024,205,150,DCMAPF,True,5598,92,32.5
random-32-32-20.map,1024,205,150,DCMAPF,True,5308,101,34.3
random-32-32-20.map,1024,205,150,DCMAPF,True,5697,98,34.7
random-32-32-20.map,1024,205,150,DCMAPF,True,5196,103,34.6
random-32-32-20.map,1024,205,150,DCMAPF,True,6136,98,36.0
random-32-32-20.map,1024,205,150,DCMAPF,True,5999,102,36.0
random-32-32-20.map,1024,205,150,DCMAPF,True,6559,97,36.7
random-32-32-20.map,1024,205,150,DCMAPF,True,6143,112,38.0
random-32-32-20.map,1024,205,150,DCMAPF,True,6130,118,39.2
random-32-32-20.map,1024,205,150,DCMAPF,True,6483,112,39.3
random-32-32-20.map,1024,205,150,DCMAPF,True,6700,109,39.5
random-32-32-20.map,1024,205,150,DCMAPF,True,6374,116,39.7
random-32-32-20.map,1024,205,150,DCMAPF,True,6708,116,39.9
random-32-32-20.map,1024,205,150,DCMAPF,True,6357,128,40.2
random-32-32-20.map,1024,205,150,DCMAPF,True,6699,125,41.0
random-32-32-20.map,1024,205,150,DCMAPF,True,6874,117,41.1
random-32-32-20.map,1024,205,150,DCMAPF,True,6973,131,41.7
random-32-32-20.map,1024,205,150,DCMAPF,True,7366,127,42.3
random-32-32-20.map,1024,205,150,DCMAPF,True,7209,132,42.7
random-32-32-20.map,1024,205,150,DCMAPF,True,7724,119,42.8
random-32-32-20.map,1024,205,150,DCMAPF,True,7178,140,43.2
random-32-32-20.map,1024,205,150,DCMAPF,True,7580,155,44.7
random-32-32-20.map,1024,205,150,DCMAPF,True,7438,205,47.6
random-32-32-20.map,1024,205,200,DCMAPF,True,11295,139,97.0
random-32-32-20.map,1024,205,200,DCMAPF,True,10428,153,97.9
random-32-32-20.map,1024,205,200,DCMAPF,True,10626,147,99.3
random-32-32-20.map,1024,205,200,DCMAPF,True,11721,147,100.8
random-32-32-20.map,1024,205,200,DCMAPF,True,11160,153,101.8
random-32-32-20.map,1024,205,200,DCMAPF,True,11195,153,102.5
random-32-32-20.map,1024,205,200,DCMAPF,True,12089,152,103.5
random-32-32-20.map,1024,205,200,DCMAPF,True,12023,147,103.5
random-32-32-20.map,1024,205,200,DCMAPF,True,11283,158,104.7
random-32-32-20.map,1024,205,200,DCMAPF,True,11472,165,107.1
random-32-32-20.map,1024,205,200,DCMAPF,True,11926,161,109.1
random-32-32-20.map,1024,205,200,DCMAPF,True,10399,186,109.9
random-32-32-20.map,1024,205,200,DCMAPF,True,11697,177,113.3
random-32-32-20.map,1024,205,200,DCMAPF,True,11949,186,113.9
random-32-32-20.map,1024,205,200,DCMAPF,True,12676,180,116.7
random-32-32-20.map,1024,205,200,DCMAPF,True,15452,172,119.5
random-32-32-20.map,1024,205,200,DCMAPF,True,13174,199,119.8
random-32-32-20.map,1024,205,200,DCMAPF,True,13632,193,120.6
random-32-32-20.map,1024,205,200,DCMAPF,True,12307,224,120.8
random-32-32-20.map,1024,205,200,DCMAPF,True,13803,198,121.1
random-32-32-20.map,1024,205,200,DCMAPF,True,13854,206,121.8
random-32-32-20.map,1024,205,200,DCMAPF,True,14360,199,122.1
random-32-32-20.map,1024,205,200,DCMAPF,True,13267,209,122.7
random-32-32-20.map,1024,205,200,DCMAPF,True,14525,208,123.8
random-32-32-20.map,1024,205,200,DCMAPF,True,14117,263,128.1
warehouse-20-40-10-2-2.map,55760,17004,50,DCMAPF,True,8388,371,39.1
warehouse-20-40-10-2-2.map,55760,17004,50,DCMAPF,True,8460,381,39.4
warehouse-20-40-10-2-2.map,55760,17004,50,DCMAPF,True,8589,426,41.0
warehouse-20-40-10-2-2.map,55760,17004,50,DCMAPF,True,8221,431,40.7
warehouse-20-40-10-2-2.map,55760,17004,50,DCMAPF,True,8712,415,41.4
warehouse-20-40-10-2-2.map,55760,17004,50,DCMAPF,True,8526,393,41.6
warehouse-20-40-10-2-2.map,55760,17004,50,DCMAPF,True,9068,391,41.8
warehouse-20-40-10-2-2.map,55760,17004,50,DCMAPF,True,8602,439,41.9
warehouse-20-40-10-2-2.map,55760,17004,50,DCMAPF,True,8861,395,42.2
warehouse-20-40-10-2-2.map,55760,17004,50,DCMAPF,True,8731,405,42.0
warehouse-20-40-10-2-2.map,55760,17004,50,DCMAPF,True,9191,372,42.4
warehouse-20-40-10-2-2.map,55760,17004,50,DCMAPF,True,8712,456,42.9
warehouse-20-40-10-2-2.map,55760,17004,50,DCMAPF,True,8707,448,43.2
warehouse-20-40-10-2-2.map,55760,17004,50,DCMAPF,True,9190,418,43.3
warehouse-20-40-10-2-2.map,55760,17004,50,DCMAPF,True,8946,441,44.1
warehouse-20-40-10-2-2.map,55760,17004,50,DCMAPF,True,9264,431,44.0
warehouse-20-40-10-2-2.map,55760,17004,50,DCMAPF,True,9244,418,43.9
warehouse-20-40-10-2-2.map,55760,17004,50,DCMAPF,True,9233,420,44.4
warehouse-20-40-10-2-2.map,55760,17004,50,DCMAPF,True,9803,414,44.3
warehouse-20-40-10-2-2.map,55760,17004,50,DCMAPF,True,9498,406,44.4
warehouse-20-40-10-2-2.map,55760,17004,50,DCMAPF,True,9543,417,44.1
warehouse-20-40-10-2-2.map,55760,17004,50,DCMAPF,True,9648,422,44.5
warehouse-20-40-10-2-2.map,55760,17004,50,DCMAPF,True,9334,428,44.5
warehouse-20-40-10-2-2.map,55760,17004,50,DCMAPF,True,9714,455,45.3
warehouse-20-40-10-2-2.map,55760,17004,50,DCMAPF,True,9685,469,45.4
warehouse-20-40-10-2-2.map,55760,17004,100,DCMAPF,True,17887,377,106.5
warehouse-20-40-10-2-2.map,55760,17004,100,DCMAPF,True,17496,433,109.8
warehouse-20-40-10-2-2.map,55760,17004,100,DCMAPF,True,18038,431,111.4
warehouse-20-40-10-2-2.map,55760,17004,100,DCMAPF,True,19191,395,112.4
warehouse-20-40-10-2-2.map,55760,17004,100,DCMAPF,True,18122,434,113.1
warehouse-20-40-10-2-2.map,55760,17004,100,DCMAPF,True,18579,426,112.3
warehouse-20-40-10-2-2.map,55760,17004,100,DCMAPF,True,19274,418,113.1
warehouse-20-40-10-2-2.map,55760,17004,100,DCMAPF,True,18340,432,113.1
warehouse-20-40-10-2-2.map,55760,17004,100,DCMAPF,True,18696,411,113.9
warehouse-20-40-10-2-2.map,55760,17004,100,DCMAPF,True,18595,428,113.8
warehouse-20-40-10-2-2.map,55760,17004,100,DCMAPF,True,18832,406,115.0
warehouse-20-40-10-2-2.map,55760,17004,100,DCMAPF,True,18500,428,114.6
warehouse-20-40-10-2-2.map,55760,17004,100,DCMAPF,True,18575,456,116.0
warehouse-20-40-10-2-2.map,55760,17004,100,DCMAPF,True,18816,428,115.8
warehouse-20-40-10-2-2.map,55760,17004,100,DCMAPF,True,18257,456,115.7
warehouse-20-40-10-2-2.map,55760,17004,100,DCMAPF,True,18596,454,116.5
warehouse-20-40-10-2-2.map,55760,17004,100,DCMAPF,True,18955,453,116.6
warehouse-20-40-10-2-2.map,55760,17004,100,DCMAPF,True,19576,422,116.8
warehouse-20-40-10-2-2.map,55760,17004,100,DCMAPF,True,18936,451,116.4
warehouse-20-40-10-2-2.map,55760,17004,100,DCMAPF,True,18824,450,116.2
warehouse-20-40-10-2-2.map,55760,17004,100,DCMAPF,True,18864,441,117.4
warehouse-20-40-10-2-2.map,55760,17004,100,DCMAPF,True,19033,483,117.8
warehouse-20-40-10-2-2.map,55760,17004,100,DCMAPF,True,19295,469,117.9
warehouse-20-40-10-2-2.map,55760,17004,100,DCMAPF,True,19515,455,118.0
warehouse-20-40-10-2-2.map,55760,17004,100,DCMAPF,True,19995,450,117.2
warehouse-20-40-10-2-2.map,55760,17004,150,DCMAPF,True,26547,433,203.6
warehouse-20-40-10-2-2.map,55760,17004,150,DCMAPF,True,28998,403,207.5
warehouse-20-40-10-2-2.map,55760,17004,150,DCMAPF,True,27892,426,206.8
warehouse-20-40-10-2-2.map,55760,17004,150,DCMAPF,True,27802,404,209.5
warehouse-20-40-10-2-2.map,55760,17004,150,DCMAPF,True,29259,418,210.0
warehouse-20-40-10-2-2.map,55760,17004,150,DCMAPF,True,27706,431,210.7
warehouse-20-40-10-2-2.map,55760,17004,150,DCMAPF,True,28483,422,212.7
warehouse-20-40-10-2-2.map,55760,17004,150,DCMAPF,True,28892,407,212.4
warehouse-20-40-10-2-2.map,55760,17004,150,DCMAPF,True,28652,411,211.8
warehouse-20-40-10-2-2.map,55760,17004,150,DCMAPF,True,28415,428,212.7
warehouse-20-40-10-2-2.map,55760,17004,150,DCMAPF,True,27992,432,212.1
warehouse-20-40-10-2-2.map,55760,17004,150,DCMAPF,True,28296,434,213.1
warehouse-20-40-10-2-2.map,55760,17004,150,DCMAPF,True,28527,428,213.4
warehouse-20-40-10-2-2.map,55760,17004,150,DCMAPF,True,27900,451,214.5
warehouse-20-40-10-2-2.map,55760,17004,150,DCMAPF,True,28493,428,214.1
warehouse-20-40-10-2-2.map,55760,17004,150,DCMAPF,True,28373,441,215.6
warehouse-20-40-10-2-2.map,55760,17004,150,DCMAPF,True,29344,453,216.2
warehouse-20-40-10-2-2.map,55760,17004,150,DCMAPF,True,28536,454,216.0
warehouse-20-40-10-2-2.map,55760,17004,150,DCMAPF,True,28637,456,217.0
warehouse-20-40-10-2-2.map,55760,17004,150,DCMAPF,True,28944,450,217.0
warehouse-20-40-10-2-2.map,55760,17004,150,DCMAPF,True,28801,456,216.6
warehouse-20-40-10-2-2.map,55760,17004,150,DCMAPF,True,30215,450,218.3
warehouse-20-40-10-2-2.map,55760,17004,150,DCMAPF,True,29385,469,217.9
warehouse-20-40-10-2-2.map,55760,17004,150,DCMAPF,True,29197,483,218.4
warehouse-20-40-10-2-2.map,55760,17004,150,DCMAPF,True,29559,455,219.4
warehouse-20-40-10-2-2.map,55760,17004,200,DCMAPF,True,37067,404,327.4
warehouse-20-40-10-2-2.map,55760,17004,200,DCMAPF,True,35754,431,333.4
warehouse-20-40-10-2-2.map,55760,17004,200,DCMAPF,True,37452,407,333.3
warehouse-20-40-10-2-2.map,55760,17004,200,DCMAPF,True,38160,411,333.8
warehouse-20-40-10-2-2.map,55760,17004,200,DCMAPF,True,35870,433,333.8
warehouse-20-40-10-2-2.map,55760,17004,200,DCMAPF,True,38937,418,337.3
warehouse-20-40-10-2-2.map,55760,17004,200,DCMAPF,True,39379,419,341.8
warehouse-20-40-10-2-2.map,55760,17004,200,DCMAPF,True,37625,422,341.7
warehouse-20-40-10-2-2.map,55760,17004,200,DCMAPF,True,38533,428,343.4
warehouse-20-40-10-2-2.map,55760,17004,200,DCMAPF,True,38288,432,344.0
warehouse-20-40-10-2-2.map,55760,17004,200,DCMAPF,True,37326,448,343.9
warehouse-20-40-10-2-2.map,55760,17004,200,DCMAPF,True,37085,456,346.6
warehouse-20-40-10-2-2.map,55760,17004,200,DCMAPF,True,38985,428,347.5
warehouse-20-40-10-2-2.map,55760,17004,200,DCMAPF,True,38449,434,349.5
warehouse-20-40-10-2-2.map,55760,17004,200,DCMAPF,True,37717,453,349.4
warehouse-20-40-10-2-2.map,55760,17004,200,DCMAPF,True,39136,453,349.9
warehouse-20-40-10-2-2.map,55760,17004,200,DCMAPF,True,38878,452,351.6
warehouse-20-40-10-2-2.map,55760,17004,200,DCMAPF,True,38702,455,352.1
warehouse-20-40-10-2-2.map,55760,17004,200,DCMAPF,True,38133,454,352.4
warehouse-20-40-10-2-2.map,55760,17004,200,DCMAPF,True,40350,450,353.1
warehouse-20-40-10-2-2.map,55760,17004,200,DCMAPF,True,38778,483,353.1
warehouse-20-40-10-2-2.map,55760,17004,200,DCMAPF,True,39475,469,353.4
warehouse-20-40-10-2-2.map,55760,17004,200,DCMAPF,True,38850,456,353.2
warehouse-20-40-10-2-2.map,55760,17004,200,DCMAPF,True,38321,464,353.4
warehouse-20-40-10-2-2.map,55760,17004,200,DCMAPF,True,38114,465,353.8
warehouse-20-40-10-2-2.map,55760,17004,250,DCMAPF,True,46281,418,474.7
warehouse-20-40-10-2-2.map,55760,17004,250,DCMAPF,True,45124,407,476.4
warehouse-20-40-10-2-2.map,55760,17004,250,DCMAPF,True,45121,412,480.2
warehouse-20-40-10-2-2.map,55760,17004,250,DCMAPF,True,44320,433,484.0
warehouse-20-40-10-2-2.map,55760,17004,250,DCMAPF,True,45623,432,486.7
warehouse-20-40-10-2-2.map,55760,17004,250,DCMAPF,True,46613,419,487.5
warehouse-20-40-10-2-2.map,55760,17004,250,DCMAPF,True,45240,439,488.5
warehouse-20-40-10-2-2.map,55760,17004,250,DCMAPF,True,46055,422,493.0
warehouse-20-40-10-2-2.map,55760,17004,250,DCMAPF,True,46466,435,494.9
warehouse-20-40-10-2-2.map,55760,17004,250,DCMAPF,True,45170,431,495.9
warehouse-20-40-10-2-2.map,55760,17004,250,DCMAPF,True,45385,448,498.3
warehouse-20-40-10-2-2.map,55760,17004,250,DCMAPF,True,46620,434,498.6
warehouse-20-40-10-2-2.map,55760,17004,250,DCMAPF,True,44708,456,499.2
warehouse-20-40-10-2-2.map,55760,17004,250,DCMAPF,True,48067,450,501.8
warehouse-20-40-10-2-2.map,55760,17004,250,DCMAPF,True,45283,453,502.5
warehouse-20-40-10-2-2.map,55760,17004,250,DCMAPF,True,47207,452,503.4
warehouse-20-40-10-2-2.map,55760,17004,250,DCMAPF,True,47173,453,503.0
warehouse-20-40-10-2-2.map,55760,17004,250,DCMAPF,True,45689,464,503.6
warehouse-20-40-10-2-2.map,55760,17004,250,DCMAPF,True,45932,454,504.2
warehouse-20-40-10-2-2.map,55760,17004,250,DCMAPF,True,47377,455,504.3
warehouse-20-40-10-2-2.map,55760,17004,250,DCMAPF,True,46006,465,504.9
warehouse-20-40-10-2-2.map,55760,17004,250,DCMAPF,True,46967,452,505.7
warehouse-20-40-10-2-2.map,55760,17004,250,DCMAPF,True,46350,483,505.1
warehouse-20-40-10-2-2.map,55760,17004,250,DCMAPF,True,46955,456,505.3
warehouse-20-40-10-2-2.map,55760,17004,250,DCMAPF,True,47689,469,506.3
warehouse-20-40-10-2-2.map,55760,17004,300,DCMAPF,True,55806,420,612.1
warehouse-20-40-10-2-2.map,55760,17004,300,DCMAPF,True,54331,439,619.6
warehouse-20-40-10-2-2.map,55760,17004,300,DCMAPF,True,54161,431,620.3
warehouse-20-40-10-2-2.map,55760,17004,300,DCMAPF,True,55686,412,622.0
warehouse-20-40-10-2-2.map,55760,17004,300,DCMAPF,True,55445,434,624.0
warehouse-20-40-10-2-2.map,55760,17004,300,DCMAPF,True,56352,435,624.2
warehouse-20-40-10-2-2.map,55760,17004,300,DCMAPF,True,55474,426,624.2
warehouse-20-40-10-2-2.map,55760,17004,300,DCMAPF,True,56232,434,630.3
warehouse-20-40-10-2-2.map,55760,17004,300,DCMAPF,True,56979,431,631.2
warehouse-20-40-10-2-2.map,55760,17004,300,DCMAPF,True,54593,445,632.5
warehouse-20-40-10-2-2.map,55760,17004,300,DCMAPF,True,54794,448,636.7
warehouse-20-40-10-2-2.map,55760,17004,300,DCMAPF,True,54928,454,636.6
warehouse-20-40-10-2-2.map,55760,17004,300,DCMAPF,True,58238,452,643.8
warehouse-20-40-10-2-2.map,55760,17004,300,DCMAPF,True,56335,455,644.3
warehouse-20-40-10-2-2.map,55760,17004,300,DCMAPF,True,54398,456,644.7
warehouse-20-40-10-2-2.map,55760,17004,300,DCMAPF,True,55546,457,645.1
warehouse-20-40-10-2-2.map,55760,17004,300,DCMAPF,True,56105,469,646.2
warehouse-20-40-10-2-2.map,55760,17004,300,DCMAPF,True,57472,453,646.3
warehouse-20-40-10-2-2.map,55760,17004,300,DCMAPF,True,56995,452,646.6
warehouse-20-40-10-2-2.map,55760,17004,300,DCMAPF,True,56413,464,646.1
warehouse-20-40-10-2-2.map,55760,17004,300,DCMAPF,True,57298,464,646.3
warehouse-20-40-10-2-2.map,55760,17004,300,DCMAPF,True,57527,459,647.8
warehouse-20-40-10-2-2.map,55760,17004,300,DCMAPF,True,55958,468,648.7
warehouse-20-40-10-2-2.map,55760,17004,300,DCMAPF,True,57206,469,650.3
warehouse-20-40-10-2-2.map,55760,17004,300,DCMAPF,True,55879,483,650.0
warehouse-20-40-10-2-2.map,55760,17004,350,DCMAPF,True,65590,420,819.0
warehouse-20-40-10-2-2.map,55760,17004,350,DCMAPF,True,64651,434,828.2
warehouse-20-40-10-2-2.map,55760,17004,350,DCMAPF,True,64986,439,831.4
warehouse-20-40-10-2-2.map,55760,17004,350,DCMAPF,True,65097,426,838.7
warehouse-20-40-10-2-2.map,55760,17004,350,DCMAPF,True,64719,412,838.3
warehouse-20-40-10-2-2.map,55760,17004,350,DCMAPF,True,64896,435,839.2
warehouse-20-40-10-2-2.map,55760,17004,350,DCMAPF,True,66340,431,842.5
warehouse-20-40-10-2-2.map,55760,17004,350,DCMAPF,True,62726,445,847.1
warehouse-20-40-10-2-2.map,55760,17004,350,DCMAPF,True,64056,431,847.5
warehouse-20-40-10-2-2.map,55760,17004,350,DCMAPF,True,65918,434,849.2
warehouse-20-40-10-2-2.map,55760,17004,350,DCMAPF,True,63687,456,858.0
warehouse-20-40-10-2-2.map,55760,17004,350,DCMAPF,True,64173,448,857.8
warehouse-20-40-10-2-2.map,55760,17004,350,DCMAPF,True,64045,454,858.9
warehouse-20-40-10-2-2.map,55760,17004,350,DCMAPF,True,67339,452,860.7
warehouse-20-40-10-2-2.map,55760,17004,350,DCMAPF,True,66349,452,861.8
warehouse-20-40-10-2-2.map,55760,17004,350,DCMAPF,True,65315,464,866.3
warehouse-20-40-10-2-2.map,55760,17004,350,DCMAPF,True,65344,455,867.1
warehouse-20-40-10-2-2.map,55760,17004,350,DCMAPF,True,66919,453,866.5
warehouse-20-40-10-2-2.map,55760,17004,350,DCMAPF,True,65184,457,868.6
warehouse-20-40-10-2-2.map,55760,17004,350,DCMAPF,True,66093,469,869.0
warehouse-20-40-10-2-2.map,55760,17004,350,DCMAPF,True,66749,459,869.1
warehouse-20-40-10-2-2.map,55760,17004,350,DCMAPF,True,65706,464,868.9
warehouse-20-40-10-2-2.map,55760,17004,350,DCMAPF,True,66101,469,870.7
warehouse-20-40-10-2-2.map,55760,17004,350,DCMAPF,True,64649,483,871.1
warehouse-20-40-10-2-2.map,55760,17004,350,DCMAPF,True,65212,468,871.5
warehouse-20-40-10-2-2.map,55760,17004,400,DCMAPF,True,73412,439,1043.8
warehouse-20-40-10-2-2.map,55760,17004,400,DCMAPF,True,73934,435,1046.8
warehouse-20-40-10-2-2.map,55760,17004,400,DCMAPF,True,75505,424,1050.2
warehouse-20-40-10-2-2.map,55760,17004,400,DCMAPF,True,73467,412,1052.0
warehouse-20-40-10-2-2.map,55760,17004,400,DCMAPF,True,74407,434,1055.9
warehouse-20-40-10-2-2.map,55760,17004,400,DCMAPF,True,73732,434,1060.4
warehouse-20-40-10-2-2.map,55760,17004,400,DCMAPF,True,73483,426,1061.2
warehouse-20-40-10-2-2.map,55760,17004,400,DCMAPF,True,72663,431,1061.9
warehouse-20-40-10-2-2.map,55760,17004,400,DCMAPF,True,75384,431,1063.7
warehouse-20-40-10-2-2.map,55760,17004,400,DCMAPF,True,70752,445,1064.2
warehouse-20-40-10-2-2.map,55760,17004,400,DCMAPF,True,73511,448,1080.1
warehouse-20-40-10-2-2.map,55760,17004,400,DCMAPF,True,71684,456,1082.3
warehouse-20-40-10-2-2.map,55760,17004,400,DCMAPF,True,72682,454,1085.1
warehouse-20-40-10-2-2.map,55760,17004,400,DCMAPF,True,75052,452,1088.6
warehouse-20-40-10-2-2.map,55760,17004,400,DCMAPF,True,74221,464,1091.4
warehouse-20-40-10-2-2.map,55760,17004,400,DCMAPF,True,76726,455,1093.8
warehouse-20-40-10-2-2.map,55760,17004,400,DCMAPF,True,74349,457,1095.0
warehouse-20-40-10-2-2.map,55760,17004,400,DCMAPF,True,75049,464,1096.2
warehouse-20-40-10-2-2.map,55760,17004,400,DCMAPF,True,74654,455,1097.2
warehouse-20-40-10-2-2.map,55760,17004,400,DCMAPF,True,74664,469,1098.0
warehouse-20-40-10-2-2.map,55760,17004,400,DCMAPF,True,74101,471,1100.2
warehouse-20-40-10-2-2.map,55760,17004,400,DCMAPF,True,75446,459,1100.5
warehouse-20-40-10-2-2.map,55760,17004,400,DCMAPF,True,74930,469,1102.0
warehouse-20-40-10-2-2.map,55760,17004,400,DCMAPF,True,73768,483,1103.0
warehouse-20-40-10-2-2.map,55760,17004,400,DCMAPF,True,75872,483,1107.7
warehouse-20-40-10-2-2.map,55760,17004,450,DCMAPF,True,81831,439,1274.4
warehouse-20-40-10-2-2.map,55760,17004,450,DCMAPF,True,81510,426,1296.2
